step,degree_2,degree_3,degree_4,degree_5,degree_6_plus,levenshtein_distance,mesh_distance,action,action_letters,reward
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,1,atpt,81.0
5,4,4,1,0,0,4.0,1.0,1,atptt,81.0
4,4,4,1,0,0,4.0,1.0,2,p,-35.0
4,4,4,1,0,0,3.0,1.0,0,pa,-26.0
4,4,4,1,0,0,4.0,1.0,2,pap,-35.0
4,4,4,1,0,0,4.0,1.0,0,papa,-100.0
3,4,4,1,0,0,3.0,1.0,0,a,24.0
3,4,4,1,0,0,3.0,1.0,2,ap,24.0
3,4,4,1,0,0,4.0,1.0,0,apa,-100.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
3,4,4,1,0,0,3.0,1.0,1,t,-26.0
3,4,4,1,0,0,2.0,1.0,0,ta,-19.0
3,4,4,1,0,0,4.0,1.0,0,taa,-100.0
3,4,4,1,0,0,3.0,1.0,0,a,24.0
3,4,4,1,0,0,3.0,1.0,2,ap,24.0
3,4,4,1,0,0,4.0,1.0,0,apa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,2.0,1.0,0,tpa,-19.0
5,4,4,1,0,0,3.0,1.0,2,tpap,-26.0
5,4,4,1,0,0,4.0,1.0,0,tpapa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,0,tptpa,24.0
4,4,4,1,0,0,3.0,1.0,1,t,-26.0
4,4,4,1,0,0,2.0,1.0,1,tt,31.0
4,4,4,1,0,0,1.0,1.0,0,tta,36.0
4,4,4,1,0,0,4.0,1.0,0,ttaa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,2,tpp,-26.0
5,4,4,1,0,0,4.0,1.0,1,tppt,-35.0
5,4,4,1,0,0,4.0,1.0,1,tpptt,-35.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,0,ppa,-26.0
5,4,4,1,0,0,4.0,1.0,2,ppap,-35.0
5,4,4,1,0,0,4.0,1.0,1,ppapt,-35.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,3.0,1.0,2,ap,24.0
4,4,4,1,0,0,3.0,1.0,2,app,24.0
4,4,4,1,0,0,4.0,1.0,0,appa,-100.0
3,4,4,1,0,0,4.0,1.0,2,p,-35.0
3,4,4,1,0,0,3.0,1.0,0,pa,-26.0
3,4,4,1,0,0,4.0,1.0,0,paa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,3.0,1.0,1,pat,24.0
5,4,4,1,0,0,3.0,1.0,2,patp,24.0
5,4,4,1,0,0,4.0,1.0,2,patpp,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,2,tpp,-26.0
5,4,4,1,0,0,3.0,1.0,0,tppa,24.0
5,4,4,1,0,0,4.0,1.0,0,tppaa,-100.0
3,4,4,1,0,0,4.0,1.0,2,p,-35.0
3,4,4,1,0,0,3.0,1.0,0,pa,-26.0
3,4,4,1,0,0,4.0,1.0,0,paa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,1,ppt,24.0
5,4,4,1,0,0,3.0,1.0,1,pptt,24.0
5,4,4,1,0,0,4.0,1.0,0,pptta,31.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
4,4,4,1,0,0,4.0,1.0,2,p,-35.0
4,4,4,1,0,0,3.0,1.0,0,pa,-26.0
4,4,4,1,0,0,4.0,1.0,2,pap,-35.0
4,4,4,1,0,0,4.0,1.0,0,papa,-100.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,5,4,2,0,0,1.0,0.0,0,atpa,140.0
5,4,4,1,0,0,4.0,1.0,1,atpat,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,0,tttta,81.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,2.0,1.0,0,tpa,-19.0
5,4,4,1,0,0,3.0,1.0,2,tpap,-26.0
5,4,4,1,0,0,4.0,1.0,0,tpapa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,1.0,1.0,0,ttta,136.0
5,4,4,1,0,0,4.0,1.0,1,tttat,131.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,0,tapta,-15.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,2.0,1.0,0,ptpa,81.0
5,4,4,1,0,0,4.0,1.0,1,ptpat,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,4.0,1.0,2,ppp,-35.0
5,4,4,1,0,0,3.0,1.0,0,pppa,24.0
5,4,4,1,0,0,4.0,1.0,0,pppaa,-100.0
3,4,4,1,0,0,4.0,1.0,2,p,-35.0
3,4,4,1,0,0,3.0,1.0,0,pa,-26.0
3,4,4,1,0,0,4.0,1.0,0,paa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,1.0,1.0,0,ttta,136.0
5,4,4,1,0,0,4.0,1.0,1,tttat,131.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,3.0,1.0,2,ptpp,24.0
5,4,4,1,0,0,4.0,1.0,1,ptppt,15.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,4,4,1,0,0,2.0,1.0,2,atp,81.0
5,4,4,1,0,0,2.0,1.0,2,atpp,81.0
5,4,4,1,0,0,4.0,1.0,0,atppa,88.0
3,4,4,1,0,0,3.0,1.0,0,a,24.0
3,4,4,1,0,0,3.0,1.0,2,ap,24.0
3,4,4,1,0,0,4.0,1.0,0,apa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,0,pta,31.0
5,4,4,1,0,0,3.0,1.0,1,ptat,24.0
5,4,4,1,0,0,4.0,1.0,1,ptatt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,5,4,2,0,0,2.0,0.0,0,tata,87.0
5,4,4,1,0,0,4.0,1.0,2,tatap,82.0
3,4,4,1,0,0,4.0,1.0,2,p,-35.0
3,4,4,1,0,0,3.0,1.0,0,pa,-26.0
3,4,4,1,0,0,4.0,1.0,0,paa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,3.0,1.0,1,ttpt,24.0
5,4,4,1,0,0,4.0,1.0,1,ttptt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,1,tptpt,15.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,2.0,1.0,1,at,81.0
4,4,4,1,0,0,1.0,1.0,1,att,136.0
4,4,4,1,0,0,4.0,1.0,0,atta,400.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,2.0,1.0,1,at,81.0
4,4,4,1,0,0,1.0,1.0,1,att,136.0
4,4,4,1,0,0,4.0,1.0,0,atta,400.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,4,4,1,0,0,2.0,1.0,1,tatt,31.0
5,4,4,1,0,0,4.0,1.0,2,tattp,31.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,0,ppa,-26.0
5,4,4,1,0,0,4.0,1.0,2,ppap,-35.0
5,4,4,1,0,0,4.0,1.0,0,ppapa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,1.0,1.0,0,ptta,136.0
5,4,4,1,0,0,4.0,1.0,1,pttat,131.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,1.0,1.0,0,ttta,136.0
5,4,4,1,0,0,4.0,1.0,0,tttaa,-100.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,3.0,1.0,2,ap,24.0
5,4,4,1,0,0,2.0,1.0,1,apt,81.0
5,4,4,1,0,0,2.0,1.0,1,aptt,81.0
5,4,4,1,0,0,4.0,1.0,1,apttt,81.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,2.0,1.0,0,ttpa,81.0
5,4,4,1,0,0,4.0,1.0,1,ttpat,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,4.0,1.0,2,pap,-35.0
5,4,4,1,0,0,3.0,1.0,1,papt,-26.0
5,4,4,1,0,0,4.0,1.0,0,papta,-13.0
4,4,4,1,0,0,3.0,1.0,1,t,-26.0
4,4,4,1,0,0,2.0,1.0,1,tt,31.0
4,4,4,1,0,0,1.0,1.0,0,tta,36.0
4,4,4,1,0,0,4.0,1.0,0,ttaa,-100.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,0,pta,31.0
5,4,4,1,0,0,3.0,1.0,1,ptat,24.0
5,4,4,1,0,0,4.0,1.0,1,ptatt,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,0,ttata,37.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,3.0,1.0,2,ap,24.0
5,4,4,1,0,0,2.0,1.0,1,apt,81.0
5,5,4,2,0,0,1.0,0.0,0,apta,140.0
5,4,4,1,0,0,4.0,1.0,2,aptap,-500.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,2,tttpp,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,1,taptt,-26.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,1,tptpt,15.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,1,taptt,-26.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,4.0,1.0,2,tapp,-35.0
5,4,4,1,0,0,4.0,1.0,2,tappp,-35.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,2,pttp,81.0
5,4,4,1,0,0,4.0,1.0,0,pttpa,81.0
3,4,4,1,0,0,3.0,1.0,1,t,-26.0
3,4,4,1,0,0,2.0,1.0,0,ta,-19.0
3,4,4,1,0,0,4.0,1.0,0,taa,-100.0
4,4,4,1,0,0,3.0,1.0,1,t,-26.0
4,4,4,1,0,0,2.0,1.0,1,tt,31.0
4,4,4,1,0,0,1.0,1.0,0,tta,36.0
4,4,4,1,0,0,4.0,1.0,0,ttaa,-100.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,2.0,0.0,1,atat,87.0
5,4,4,1,0,0,4.0,1.0,2,atatp,87.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,4.0,1.0,2,pap,-35.0
5,4,4,1,0,0,3.0,1.0,1,papt,-26.0
5,4,4,1,0,0,4.0,1.0,1,paptt,-26.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,2,ttap,31.0
5,4,4,1,0,0,4.0,1.0,0,ttapa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,1,ttatt,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,3.0,1.0,1,ptpt,24.0
5,4,4,1,0,0,4.0,1.0,0,ptpta,31.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,2.0,0.0,1,atat,87.0
5,4,4,1,0,0,4.0,1.0,0,atata,90.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,1,tat,24.0
5,4,4,1,0,0,2.0,1.0,1,tatt,31.0
5,4,4,1,0,0,4.0,1.0,0,tatta,39.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,0,tttta,81.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,3.0,1.0,2,ptp,24.0
5,4,4,1,0,0,3.0,1.0,2,ptpp,24.0
5,4,4,1,0,0,4.0,1.0,1,ptppt,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,4.0,1.0,2,tapp,-35.0
5,4,4,1,0,0,4.0,1.0,1,tappt,-35.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,1,ptt,81.0
5,4,4,1,0,0,2.0,1.0,1,pttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ptttt,74.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,1.0,0.0,0,ataa,140.0
5,4,4,1,0,0,4.0,1.0,1,ataat,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,2.0,1.0,0,ttpa,81.0
5,4,4,1,0,0,4.0,1.0,2,ttpap,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,1,tptpt,15.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
3,4,4,1,0,0,3.0,1.0,1,t,-26.0
3,4,4,1,0,0,2.0,1.0,0,ta,-19.0
3,4,4,1,0,0,4.0,1.0,0,taa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,2,tpp,-26.0
5,4,4,1,0,0,4.0,1.0,2,tppp,-35.0
5,4,4,1,0,0,4.0,1.0,1,tpppt,-46.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,0,pa,-26.0
5,4,4,1,0,0,3.0,1.0,1,pat,24.0
5,4,4,1,0,0,3.0,1.0,2,patp,24.0
5,4,4,1,0,0,4.0,1.0,1,patpt,24.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,0,tptpa,24.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,4.0,1.0,2,pp,-35.0
5,4,4,1,0,0,3.0,1.0,1,ppt,24.0
5,4,4,1,0,0,3.0,1.0,1,pptt,24.0
5,4,4,1,0,0,4.0,1.0,2,ppttp,24.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,3.0,1.0,2,ap,24.0
5,4,4,1,0,0,2.0,1.0,1,apt,81.0
5,4,4,1,0,0,2.0,1.0,2,aptp,81.0
5,4,4,1,0,0,4.0,1.0,2,aptpp,74.0
5,4,4,1,0,0,4.0,1.0,2,p,-35.0
5,4,4,1,0,0,3.0,1.0,1,pt,24.0
5,4,4,1,0,0,2.0,1.0,0,pta,31.0
5,4,4,1,0,0,3.0,1.0,2,ptap,24.0
5,4,4,1,0,0,4.0,1.0,2,ptapp,15.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,2.0,1.0,0,tpa,-19.0
5,4,4,1,0,0,3.0,1.0,2,tpap,-26.0
5,4,4,1,0,0,4.0,1.0,0,tpapa,-100.0
3,4,4,1,0,0,3.0,1.0,0,a,24.0
3,4,4,1,0,0,3.0,1.0,2,ap,24.0
3,4,4,1,0,0,4.0,1.0,0,apa,-100.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,1.0,0.0,0,ataa,140.0
5,4,4,1,0,0,4.0,1.0,2,ataap,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,2,tpp,-26.0
5,4,4,1,0,0,4.0,1.0,2,tppp,-35.0
5,4,4,1,0,0,4.0,1.0,2,tpppp,-46.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,2.0,0.0,1,atat,87.0
5,4,4,1,0,0,4.0,1.0,0,atata,90.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,1,tttt,81.0
5,4,4,1,0,0,4.0,1.0,1,ttttt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,2,taptp,-26.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,2,ttp,31.0
5,4,4,1,0,0,2.0,1.0,0,ttpa,81.0
5,4,4,1,0,0,4.0,1.0,0,ttpaa,-100.0
4,4,4,1,0,0,3.0,1.0,0,a,24.0
4,4,4,1,0,0,3.0,1.0,2,ap,24.0
4,4,4,1,0,0,3.0,1.0,2,app,24.0
4,4,4,1,0,0,4.0,1.0,0,appa,-100.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,3.0,1.0,2,tp,-26.0
5,4,4,1,0,0,3.0,1.0,1,tpt,24.0
5,4,4,1,0,0,3.0,1.0,2,tptp,24.0
5,4,4,1,0,0,4.0,1.0,0,tptpa,24.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,1.0,1.0,0,tta,36.0
5,4,4,1,0,0,2.0,1.0,1,ttat,31.0
5,4,4,1,0,0,4.0,1.0,0,ttata,37.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,1,tt,31.0
5,4,4,1,0,0,2.0,1.0,1,ttt,81.0
5,4,4,1,0,0,2.0,1.0,2,tttp,81.0
5,4,4,1,0,0,4.0,1.0,1,tttpt,74.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
5,4,4,1,0,0,2.0,1.0,0,ta,-19.0
5,4,4,1,0,0,3.0,1.0,2,tap,-26.0
5,4,4,1,0,0,3.0,1.0,1,tapt,-26.0
5,4,4,1,0,0,4.0,1.0,2,taptp,-26.0
2,4,4,1,0,0,3.0,1.0,0,a,24.0
2,4,4,1,0,0,4.0,1.0,0,aa,-100.0
5,4,4,1,0,0,3.0,1.0,0,a,24.0
5,4,4,1,0,0,2.0,1.0,1,at,81.0
5,5,4,2,0,0,1.0,0.0,0,ata,90.0
5,5,4,2,0,0,1.0,0.0,0,ataa,140.0
5,4,4,1,0,0,4.0,1.0,1,ataat,137.0
5,4,4,1,0,0,3.0,1.0,1,t,-26.0
